uuid_segmento,original_uuid,split,fold,cough_type,stage2_target,cough_type_consensus,segment_duration,peak_amplitude,detected_event_count,output_event_count,fallback_used,segmentation_config,segmentation_method,enforce_non_overlap
647da923-9dfe-4527-9ec6-473b8fb791ca_seg_0,647da923-9dfe-4527-9ec6-473b8fb791ca,train,0,dry,0,weak_expert,5.28,0.557904839515686,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
654a2bab-b45a-4042-bc07-554a59105bbd_seg_0,654a2bab-b45a-4042-bc07-554a59105bbd,train,0,dry,0,weak_expert,9.96,0.9990278482437134,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
658daf16-7fc3-4640-911e-81dac60a2df9_seg_0,658daf16-7fc3-4640-911e-81dac60a2df9,train,0,dry,0,weak_expert,9.84,0.7354409694671631,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
6793221c-3716-4cbb-9eb0-58afe524e8b8_seg_0,6793221c-3716-4cbb-9eb0-58afe524e8b8,train,0,dry,0,weak_expert,5.52,0.9028891324996948,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
69317fad-cc19-43fe-8537-782fc415ee7c_seg_0,69317fad-cc19-43fe-8537-782fc415ee7c,train,0,dry,0,gold_expert,4.14,0.9032567739486694,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
69e7b5c5-0469-42dd-b68f-9a7f7637425b_seg_0,69e7b5c5-0469-42dd-b68f-9a7f7637425b,train,0,dry,0,weak_expert,9.78,1.0059224367141724,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
6a2ffeef-99c5-4765-8dac-92aec8459d79_seg_0,6a2ffeef-99c5-4765-8dac-92aec8459d79,train,0,dry,0,weak_expert,9.96,0.896970808506012,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
6afffb59-71d0-4a4c-b575-cde463c0a24a_seg_0,6afffb59-71d0-4a4c-b575-cde463c0a24a,train,0,dry,0,weak_expert,9.9,0.9330897331237793,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
6dd2d1e3-e140-489f-905f-007a7f54321c_seg_0,6dd2d1e3-e140-489f-905f-007a7f54321c,train,0,dry,0,weak_expert,9.84,0.9354097843170166,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
6dfae390-f7b5-467c-9600-3f13c33f0988_seg_0,6dfae390-f7b5-467c-9600-3f13c33f0988,train,0,dry,0,weak_expert,9.72,0.7402417063713074,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
70199b46-18c6-42f7-8a56-ceaa854a6acf_seg_0,70199b46-18c6-42f7-8a56-ceaa854a6acf,train,0,dry,0,weak_expert,8.76,0.7681988477706909,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
707d9dbf-1621-4eac-a157-1393de750d7b_seg_0,707d9dbf-1621-4eac-a157-1393de750d7b,train,0,dry,0,weak_expert,9.96,0.9842696189880371,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
70b6cbf4-70cd-4f35-874e-9125a59aa0f3_seg_0,70b6cbf4-70cd-4f35-874e-9125a59aa0f3,train,0,dry,0,weak_expert,5.16,0.7666123509407043,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
7234b112-4ea3-43ab-89ad-c1fd9aa33a3b_seg_0,7234b112-4ea3-43ab-89ad-c1fd9aa33a3b,train,0,dry,0,weak_expert,5.28,0.8621624112129211,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
72b95c95-1a95-437c-9d52-86b53461b304_seg_0,72b95c95-1a95-437c-9d52-86b53461b304,train,0,dry,0,weak_expert,9.84,0.757194459438324,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
73fc1cdd-e291-46f7-9353-4a7b93cd08de_seg_0,73fc1cdd-e291-46f7-9353-4a7b93cd08de,train,0,dry,0,weak_expert,8.52,0.7593972682952881,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
760cb050-4175-4498-817d-a9976e359c52_seg_0,760cb050-4175-4498-817d-a9976e359c52,train,0,dry,0,weak_expert,10.0,1.0294454097747803,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
764d2729-f572-490a-8f22-1397e2e19906_seg_0,764d2729-f572-490a-8f22-1397e2e19906,train,0,dry,0,weak_expert,9.72,0.8869383335113525,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
76a03d41-09de-4d00-b1e6-0cedf0b3dbda_seg_0,76a03d41-09de-4d00-b1e6-0cedf0b3dbda,train,0,dry,0,weak_expert,9.84,0.7269867658615112,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
77f44d08-0f8a-47e1-97ca-7f791704a951_seg_0,77f44d08-0f8a-47e1-97ca-7f791704a951,train,0,dry,0,weak_expert,4.74,0.7854663133621216,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
78c1fbe5-0d8a-4747-b238-bdb66e3fceb2_seg_0,78c1fbe5-0d8a-4747-b238-bdb66e3fceb2,train,0,dry,0,weak_expert,9.84,0.9385045170783997,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
796748e0-b012-44f0-9725-dea2bf495f2f_seg_0,796748e0-b012-44f0-9725-dea2bf495f2f,train,0,dry,0,weak_expert,3.48,0.9048378467559814,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
7a963229-e38d-49b0-b5af-15d1721667ca_seg_0,7a963229-e38d-49b0-b5af-15d1721667ca,train,0,dry,0,weak_expert,9.72,0.777413547039032,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
7b423206-e57c-463b-a43b-c82cdb055f26_seg_0,7b423206-e57c-463b-a43b-c82cdb055f26,train,0,dry,0,weak_expert,9.96,0.9874922037124634,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
7bcb0830-15ab-4bbb-9dc4-2f49bd4f2160_seg_0,7bcb0830-15ab-4bbb-9dc4-2f49bd4f2160,train,0,dry,0,weak_expert,9.9935,0.9642705917358398,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
7c48edd6-5800-4899-8f0a-c458c1b39e68_seg_0,7c48edd6-5800-4899-8f0a-c458c1b39e68,train,0,dry,0,weak_expert,2.94,0.7349734306335449,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
7cb4843e-bdf2-4dbc-9956-bf2464cb6c7d_seg_0,7cb4843e-bdf2-4dbc-9956-bf2464cb6c7d,train,0,dry,0,weak_expert,9.84,0.7920331358909607,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
7dc52a58-ffa9-450c-b557-99386ae99915_seg_0,7dc52a58-ffa9-450c-b557-99386ae99915,train,0,dry,0,weak_expert,9.66,0.9756637215614319,7,7,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
82879368-f357-4032-b87a-5268db64e247_seg_0,82879368-f357-4032-b87a-5268db64e247,train,0,dry,0,weak_expert,9.24,0.5926575064659119,7,7,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
83d26908-f355-426a-b5dc-92dee890482d_seg_0,83d26908-f355-426a-b5dc-92dee890482d,train,0,dry,0,weak_expert,9.78,0.8807821869850159,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
83e76c73-4e06-4e49-ae0d-354e2974745f_seg_0,83e76c73-4e06-4e49-ae0d-354e2974745f,train,0,dry,0,weak_expert,3.72,0.7307319641113281,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
86b4b29b-2c0f-40e3-9d37-644b492ea570_seg_0,86b4b29b-2c0f-40e3-9d37-644b492ea570,train,0,dry,0,weak_expert,9.84,0.927575945854187,6,6,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
888f0bc9-1781-494d-9076-a977bc8ae3e1_seg_0,888f0bc9-1781-494d-9076-a977bc8ae3e1,train,0,dry,0,weak_expert,9.9,0.8722280859947205,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
89385120-2b52-4c61-9e36-05e5b032a8ce_seg_0,89385120-2b52-4c61-9e36-05e5b032a8ce,train,0,dry,0,weak_expert,10.0,0.9639461040496826,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
8d553d2b-0679-4122-9502-ac2f14c83513_seg_0,8d553d2b-0679-4122-9502-ac2f14c83513,train,0,dry,0,weak_expert,9.72,0.8312028646469116,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
8f71d0b4-c179-44a9-afb5-cc85047aca9d_seg_0,8f71d0b4-c179-44a9-afb5-cc85047aca9d,train,0,dry,0,weak_expert,5.76,0.26494866609573364,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
90120a9b-ee30-4bef-b649-c725c986312e_seg_0,90120a9b-ee30-4bef-b649-c725c986312e,train,0,dry,0,weak_expert,2.22,0.7701244354248047,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
91e91fae-a111-4143-92c1-46b841db99f8_seg_0,91e91fae-a111-4143-92c1-46b841db99f8,train,0,dry,0,weak_expert,9.72,1.0330979824066162,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
93e121aa-1c8b-4b9a-b446-cbe4ddbcdaf4_seg_0,93e121aa-1c8b-4b9a-b446-cbe4ddbcdaf4,train,0,dry,0,weak_expert,9.78,0.9788708090782166,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
942152b1-4a8f-4d9b-a4e6-43f61504e589_seg_0,942152b1-4a8f-4d9b-a4e6-43f61504e589,train,0,dry,0,weak_expert,3.96,0.6739698648452759,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
94ad74ad-5a8c-406c-9c1a-18e281d53b9d_seg_0,94ad74ad-5a8c-406c-9c1a-18e281d53b9d,train,0,dry,0,weak_expert,5.82,0.9167227745056152,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
94c5e62b-3dd7-4586-9705-3eaaaaa68ec9_seg_0,94c5e62b-3dd7-4586-9705-3eaaaaa68ec9,train,0,dry,0,weak_expert,9.78,0.8053563833236694,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
952475ba-04d5-4885-8e0b-52fe17a059da_seg_0,952475ba-04d5-4885-8e0b-52fe17a059da,train,0,dry,0,weak_expert,9.72,0.7851647138595581,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
95e40d65-5398-4dd8-bda8-5da98d06ed80_seg_0,95e40d65-5398-4dd8-bda8-5da98d06ed80,train,0,dry,0,weak_expert,5.16,0.878612220287323,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87_seg_0,96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87,train,0,dry,0,weak_expert,9.9,0.7616715431213379,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
96fd8500-a077-4d0a-bcd4-d6d5f747c2da_seg_0,96fd8500-a077-4d0a-bcd4-d6d5f747c2da,train,0,dry,0,weak_expert,9.78,0.9830040335655212,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
97c784f1-0322-45e1-9bb3-9a751ce1897b_seg_0,97c784f1-0322-45e1-9bb3-9a751ce1897b,train,0,dry,0,weak_expert,5.76,0.7926949262619019,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
97d266b1-7856-47f3-9273-224e1f27be4c_seg_0,97d266b1-7856-47f3-9273-224e1f27be4c,train,0,dry,0,weak_expert,3.78,0.9686940908432007,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
98f74976-5070-4f9b-bcb9-b706b04da3cb_seg_0,98f74976-5070-4f9b-bcb9-b706b04da3cb,train,0,dry,0,weak_expert,7.5,1.082216739654541,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
99b2dc16-7b5f-4d45-99b2-c3768262be3a_seg_0,99b2dc16-7b5f-4d45-99b2-c3768262be3a,train,0,dry,0,weak_expert,9.78,0.9581825137138367,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9a5b90f0-06d5-4748-a260-e888ace7e53d_seg_0,9a5b90f0-06d5-4748-a260-e888ace7e53d,train,0,dry,0,weak_expert,9.84,0.9734333753585815,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9b4f0155-35d2-4868-90e7-a61d2fa473a6_seg_0,9b4f0155-35d2-4868-90e7-a61d2fa473a6,train,0,dry,0,weak_expert,9.18,0.8618936538696289,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9c1ac649-8b03-4868-9146-e665daa17d7d_seg_0,9c1ac649-8b03-4868-9146-e665daa17d7d,train,0,dry,0,weak_expert,9.96,0.8720687031745911,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9cb306f5-47a1-441c-888a-34ad29f5983c_seg_0,9cb306f5-47a1-441c-888a-34ad29f5983c,train,0,dry,0,gold_expert,9.9,0.8507424592971802,6,6,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9e949ada-abdf-41f2-8d03-bbd3d1ea4754_seg_0,9e949ada-abdf-41f2-8d03-bbd3d1ea4754,train,0,dry,0,weak_expert,4.38,0.842115044593811,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9ecb18ca-483d-400f-a049-1a078a483c50_seg_0,9ecb18ca-483d-400f-a049-1a078a483c50,train,0,dry,0,weak_expert,9.96,0.9091206789016724,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9f7c176a-ae7d-407a-88a2-b0ee714858d7_seg_0,9f7c176a-ae7d-407a-88a2-b0ee714858d7,train,0,dry,0,weak_expert,8.16,0.9022656679153442,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a1182546-5e99-4ba4-b941-351c79866173_seg_0,a1182546-5e99-4ba4-b941-351c79866173,train,0,dry,0,weak_expert,9.84,0.8853847980499268,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a147e909-0e90-442b-adc4-b8487de75504_seg_0,a147e909-0e90-442b-adc4-b8487de75504,train,0,dry,0,weak_expert,8.341375,0.9325222969055176,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a14ac807-5cf3-44d8-acd6-830dd0d086ea_seg_0,a14ac807-5cf3-44d8-acd6-830dd0d086ea,train,0,dry,0,weak_expert,3.84,0.9790287613868713,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a2ae6c67-9ab7-4d42-b4c5-e04d890493b2_seg_0,a2ae6c67-9ab7-4d42-b4c5-e04d890493b2,train,0,dry,0,weak_expert,5.64,1.3503974676132202,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a2bd77dd-61f9-494d-b6b5-306ada124f30_seg_0,a2bd77dd-61f9-494d-b6b5-306ada124f30,train,0,dry,0,weak_expert,9.84,0.8463364243507385,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a30b1432-29fe-4a4d-953a-fb1edec1b468_seg_0,a30b1432-29fe-4a4d-953a-fb1edec1b468,train,0,dry,0,weak_expert,9.9,0.4752051532268524,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a55596ff-f478-4f96-8a86-5ba5a50d9c8e_seg_0,a55596ff-f478-4f96-8a86-5ba5a50d9c8e,train,0,dry,0,weak_expert,6.24,0.8286197185516357,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a583d3cc-ab0f-449a-9692-977714b3050e_seg_0,a583d3cc-ab0f-449a-9692-977714b3050e,train,0,dry,0,weak_expert,9.3,0.9180871248245239,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a75adc66-7f70-4f0f-91f7-7a2a2eac61e9_seg_0,a75adc66-7f70-4f0f-91f7-7a2a2eac61e9,train,0,dry,0,gold_expert,9.6,0.9972696304321289,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
aa27859e-d3a3-4a40-a241-8ebdc849017a_seg_0,aa27859e-d3a3-4a40-a241-8ebdc849017a,train,0,dry,0,weak_expert,8.76,1.0228168964385986,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
aa3632d1-d3e9-4ce4-9d29-d1f056fa3dfe_seg_0,aa3632d1-d3e9-4ce4-9d29-d1f056fa3dfe,train,0,dry,0,weak_expert,9.96,0.8163111209869385,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
aa697a0c-34a2-4257-b1d8-1ebf5dee5be8_seg_0,aa697a0c-34a2-4257-b1d8-1ebf5dee5be8,train,0,dry,0,weak_expert,9.9,0.9487592577934265,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ab77c2d6-edf7-4368-8cb1-5d8f1b928cef_seg_0,ab77c2d6-edf7-4368-8cb1-5d8f1b928cef,train,0,dry,0,weak_expert,9.84,0.847618818283081,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
abb11855-0da7-468d-844b-91a228cd3eed_seg_0,abb11855-0da7-468d-844b-91a228cd3eed,train,0,dry,0,weak_expert,9.96,0.8961169123649597,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
abf2af4d-9369-40e9-873b-73dca08ae7a1_seg_0,abf2af4d-9369-40e9-873b-73dca08ae7a1,train,0,dry,0,weak_expert,9.72,0.9763073921203613,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
acae37ea-edb8-45fe-9a10-5b7af79c17ec_seg_0,acae37ea-edb8-45fe-9a10-5b7af79c17ec,train,0,dry,0,weak_expert,7.26,0.7993144392967224,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ad627ce9-0279-4e8f-b029-95f5a79f5a0a_seg_0,ad627ce9-0279-4e8f-b029-95f5a79f5a0a,train,0,dry,0,weak_expert,8.76,0.9259344339370728,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
adddfa9b-c016-4e58-8275-308501fc13d9_seg_0,adddfa9b-c016-4e58-8275-308501fc13d9,train,0,dry,0,weak_expert,9.9,0.7959306836128235,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
adf406f5-b1bc-432a-ae5a-78c52fc95292_seg_0,adf406f5-b1bc-432a-ae5a-78c52fc95292,train,0,dry,0,weak_expert,9.78,0.8869942426681519,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ae4b17b8-7b3f-434a-a894-d4257c7394f5_seg_0,ae4b17b8-7b3f-434a-a894-d4257c7394f5,train,0,dry,0,weak_expert,3.3,0.7629377841949463,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
aeb567c4-529c-43c7-9075-21537e836d4d_seg_0,aeb567c4-529c-43c7-9075-21537e836d4d,train,0,dry,0,weak_expert,9.72,0.7493914365768433,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
aef400f0-6e03-43be-9928-a91660eb3988_seg_0,aef400f0-6e03-43be-9928-a91660eb3988,train,0,dry,0,weak_expert,9.9,0.9565284848213196,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b26b3150-4026-442d-b1ac-6b3ab2a991b3_seg_0,b26b3150-4026-442d-b1ac-6b3ab2a991b3,train,0,dry,0,weak_expert,9.96,0.6904460787773132,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b2b52448-2ff5-4aa3-a43d-a4e3711d85bb_seg_0,b2b52448-2ff5-4aa3-a43d-a4e3711d85bb,train,0,dry,0,weak_expert,9.96,0.9207409620285034,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b2cb86f2-d182-4a2f-9321-5b19ddadf4f4_seg_0,b2cb86f2-d182-4a2f-9321-5b19ddadf4f4,train,0,dry,0,weak_expert,9.84,0.7523730993270874,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b349c0bf-5c56-4ee5-9d0d-d050d8dd9ab6_seg_0,b349c0bf-5c56-4ee5-9d0d-d050d8dd9ab6,train,0,dry,0,weak_expert,9.84,0.7863010168075562,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b374149f-cdc9-4865-9151-e229bb0ab98b_seg_0,b374149f-cdc9-4865-9151-e229bb0ab98b,train,0,dry,0,weak_expert,9.12,0.8222423195838928,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b3bc167c-616b-47e4-a4ff-95e1d40dfdfd_seg_0,b3bc167c-616b-47e4-a4ff-95e1d40dfdfd,train,0,dry,0,weak_expert,9.6,1.0762865543365479,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b492f127-ee29-4a55-b479-80e5e3a8a66a_seg_0,b492f127-ee29-4a55-b479-80e5e3a8a66a,train,0,dry,0,weak_expert,4.14,0.863593339920044,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b4b17de3-ac90-415a-8e2c-393d6cc02618_seg_0,b4b17de3-ac90-415a-8e2c-393d6cc02618,train,0,dry,0,weak_expert,9.96,0.9839060306549072,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b50f238c-3493-4782-b1e3-9c76f751d9e5_seg_0,b50f238c-3493-4782-b1e3-9c76f751d9e5,train,0,dry,0,weak_expert,7.38,0.7887958288192749,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b618923d-796d-4adb-ae9e-266ab08f1249_seg_0,b618923d-796d-4adb-ae9e-266ab08f1249,train,0,dry,0,gold_expert,5.16,0.834866464138031,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b8738fc2-42d8-460e-97aa-ee731e15b21d_seg_0,b8738fc2-42d8-460e-97aa-ee731e15b21d,train,0,dry,0,weak_expert,9.54,0.9839025735855103,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b97f011c-062b-4fdd-a65d-4f1d8ab1bd09_seg_0,b97f011c-062b-4fdd-a65d-4f1d8ab1bd09,train,0,dry,0,weak_expert,9.78,0.7707043886184692,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ba6f354e-2189-4b93-b037-c07ee2e72f40_seg_0,ba6f354e-2189-4b93-b037-c07ee2e72f40,train,0,dry,0,weak_expert,10.0,0.8054641485214233,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bab59cef-c297-42f0-9c47-1371e791ea7b_seg_0,bab59cef-c297-42f0-9c47-1371e791ea7b,train,0,dry,0,weak_expert,5.28,0.9411990642547607,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bae0c88f-852c-4f3f-8141-d037c777459e_seg_0,bae0c88f-852c-4f3f-8141-d037c777459e,train,0,dry,0,gold_expert,9.96,1.1282975673675537,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bb9766af-74b9-4533-ac93-e0d75f7bd7ba_seg_0,bb9766af-74b9-4533-ac93-e0d75f7bd7ba,train,0,dry,0,gold_expert,9.84,0.9233132600784302,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
