feature_row,augmentation_id,parent_feature_row,parent_uuid_segmento,parent_original_uuid,parent_split_group,parent_fold,parent_dataset_origin,parent_audio_path,parent_start_time,parent_end_time,stage1_target,split,transformation,random_state,original_samples,augmented_samples,original_peak,augmented_peak,snr_db,pitch_semitones,noise_scale,noise_donor_uuid_segmento,noise_donor_original_uuid,noise_donor_split_group,noise_donor_fold,noise_donor_dataset_origin
42,06c4f102-237b-4ae6-8f79-8f2f2bfe4856_seg_0__aug01__noise_high,44,06c4f102-237b-4ae6-8f79-8f2f2bfe4856_seg_0,06c4f102-237b-4ae6-8f79-8f2f2bfe4856,COUGHVID_UUID::06c4f102-237b-4ae6-8f79-8f2f2bfe4856,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\06c4f102-237b-4ae6-8f79-8f2f2bfe4856.wav,0.0,9.66,1,train_augmentation_only,noise_high,42,154560,154560,0.28817200660705566,0.2882198095321655,10.0,,2.3469311769309695,336897_seg_0,336897,FSD50K_UPLOADER::lalks,2,FSD50K
43,06e989e7-b76d-4a36-8c5c-c59ef0d9d663_seg_0__aug01__noise_high,45,06e989e7-b76d-4a36-8c5c-c59ef0d9d663_seg_0,06e989e7-b76d-4a36-8c5c-c59ef0d9d663,COUGHVID_UUID::06e989e7-b76d-4a36-8c5c-c59ef0d9d663,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\06e989e7-b76d-4a36-8c5c-c59ef0d9d663.wav,0.0,4.62,1,train_augmentation_only,noise_high,42,73920,73920,0.8251670598983765,0.9990000128746033,10.0,,1.0177862148791759,341536_seg_0,341536,FSD50K_UPLOADER::magedu,3,FSD50K
44,06fbfb8f-164c-4c97-a626-0b7d56543751_seg_0__aug01__noise_high,46,06fbfb8f-164c-4c97-a626-0b7d56543751_seg_0,06fbfb8f-164c-4c97-a626-0b7d56543751,COUGHVID_UUID::06fbfb8f-164c-4c97-a626-0b7d56543751,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\06fbfb8f-164c-4c97-a626-0b7d56543751.wav,0.0,9.36,1,train_augmentation_only,noise_high,42,149760,149760,0.2694976329803467,0.26893115043640137,10.0,,0.007938090865652146,241506_seg_0,241506,FSD50K_UPLOADER::reitanna,1,FSD50K
45,071da517-8148-4a3a-9d49-fbb22938741c_seg_0__aug01__noise_moderate,47,071da517-8148-4a3a-9d49-fbb22938741c_seg_0,071da517-8148-4a3a-9d49-fbb22938741c,COUGHVID_UUID::071da517-8148-4a3a-9d49-fbb22938741c,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\071da517-8148-4a3a-9d49-fbb22938741c.wav,0.0,9.9,1,train_augmentation_only,noise_moderate,42,158400,158400,0.7216569185256958,0.7199373841285706,20.0,,0.06958507661541997,185908_seg_0,185908,FSD50K_UPLOADER::cocaine,2,FSD50K
46,0733f882-d7fd-4dc5-a1b0-8aeec64fc112_seg_0__aug01__noise_high,48,0733f882-d7fd-4dc5-a1b0-8aeec64fc112_seg_0,0733f882-d7fd-4dc5-a1b0-8aeec64fc112,COUGHVID_UUID::0733f882-d7fd-4dc5-a1b0-8aeec64fc112,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0733f882-d7fd-4dc5-a1b0-8aeec64fc112.wav,0.0,5.88,1,train_augmentation_only,noise_high,42,94080,94080,0.8333624601364136,0.8293395042419434,10.0,,0.8564502745320145,151215_seg_0,151215,FSD50K_UPLOADER::owlstorm,4,FSD50K
47,0739e54f-d530-48a7-ba35-3fa3c0e4dd1f_seg_0__aug01__noise_moderate,49,0739e54f-d530-48a7-ba35-3fa3c0e4dd1f_seg_0,0739e54f-d530-48a7-ba35-3fa3c0e4dd1f,COUGHVID_UUID::0739e54f-d530-48a7-ba35-3fa3c0e4dd1f,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0739e54f-d530-48a7-ba35-3fa3c0e4dd1f.wav,0.0,8.46,1,train_augmentation_only,noise_moderate,42,135360,135360,0.7691932916641235,0.7724343538284302,20.0,,0.12132528074439247,147948_seg_0,147948,FSD50K_UPLOADER::bmoreno,4,FSD50K
48,0762cd0a-5ce6-4b1b-9374-5d4396c218ed_seg_0__aug01__noise_moderate,50,0762cd0a-5ce6-4b1b-9374-5d4396c218ed_seg_0,0762cd0a-5ce6-4b1b-9374-5d4396c218ed,COUGHVID_UUID::0762cd0a-5ce6-4b1b-9374-5d4396c218ed,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0762cd0a-5ce6-4b1b-9374-5d4396c218ed.wav,0.0,7.5,1,train_augmentation_only,noise_moderate,42,120000,120000,0.9415803551673889,0.9407616257667542,20.0,,1.1746659516197626,428981_seg_0,428981,FSD50K_UPLOADER::pollyschambers,0,FSD50K
49,07809b76-1f10-424e-853b-cbf4756a8ba2_seg_0__aug01__noise_moderate,51,07809b76-1f10-424e-853b-cbf4756a8ba2_seg_0,07809b76-1f10-424e-853b-cbf4756a8ba2,COUGHVID_UUID::07809b76-1f10-424e-853b-cbf4756a8ba2,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\07809b76-1f10-424e-853b-cbf4756a8ba2.wav,0.0,5.52,1,train_augmentation_only,noise_moderate,42,88320,88320,0.7412688136100769,0.7487722039222717,20.0,,0.20659533050239662,267967_seg_0,267967,FSD50K_UPLOADER::anagar,1,FSD50K
50,07b12dc7-a138-458a-b1df-d321600ff929_seg_0__aug01__noise_moderate,52,07b12dc7-a138-458a-b1df-d321600ff929_seg_0,07b12dc7-a138-458a-b1df-d321600ff929,COUGHVID_UUID::07b12dc7-a138-458a-b1df-d321600ff929,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\07b12dc7-a138-458a-b1df-d321600ff929.wav,0.0,3.12,1,train_augmentation_only,noise_moderate,42,49920,49920,0.6853632926940918,0.685600996017456,20.0,,0.17415581609380887,125131_seg_0,125131,FSD50K_UPLOADER::thanvannispen,3,FSD50K
51,07e2f7e1-8e9b-4962-8701-fbe1224de7ef_seg_0__aug01__noise_high,53,07e2f7e1-8e9b-4962-8701-fbe1224de7ef_seg_0,07e2f7e1-8e9b-4962-8701-fbe1224de7ef,COUGHVID_UUID::07e2f7e1-8e9b-4962-8701-fbe1224de7ef,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\07e2f7e1-8e9b-4962-8701-fbe1224de7ef.wav,0.0,9.72,1,train_augmentation_only,noise_high,42,155520,155520,0.9532813429832458,0.9704594612121582,10.0,,0.5606748162125026,382646_seg_0,382646,FSD50K_UPLOADER::bbrocer,0,FSD50K
52,08024f8a-88fb-4298-9656-04da97112ae6_seg_0__aug01__noise_high,54,08024f8a-88fb-4298-9656-04da97112ae6_seg_0,08024f8a-88fb-4298-9656-04da97112ae6,COUGHVID_UUID::08024f8a-88fb-4298-9656-04da97112ae6,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\08024f8a-88fb-4298-9656-04da97112ae6.wav,0.0,3.06,1,train_augmentation_only,noise_high,42,48960,48960,0.8098016977310181,0.8096691966056824,10.0,,2.415844742042302,167262_seg_0,167262,FSD50K_UPLOADER::robinscemama,2,FSD50K
53,080b6119-f1ab-4337-93dd-aaccf73b4ee1_seg_0__aug01__noise_high,55,080b6119-f1ab-4337-93dd-aaccf73b4ee1_seg_0,080b6119-f1ab-4337-93dd-aaccf73b4ee1,COUGHVID_UUID::080b6119-f1ab-4337-93dd-aaccf73b4ee1,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\080b6119-f1ab-4337-93dd-aaccf73b4ee1.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.8516608476638794,0.8574085831642151,10.0,,0.5043452164065769,20084_seg_0,20084,FSD50K_UPLOADER::clammyhands,1,FSD50K
54,082991fb-ee66-4970-91dd-50890f4cc9b1_seg_0__aug01__noise_high,56,082991fb-ee66-4970-91dd-50890f4cc9b1_seg_0,082991fb-ee66-4970-91dd-50890f4cc9b1,COUGHVID_UUID::082991fb-ee66-4970-91dd-50890f4cc9b1,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\082991fb-ee66-4970-91dd-50890f4cc9b1.wav,0.0,9.36,1,train_augmentation_only,noise_high,42,149760,149760,1.0008153915405273,0.9990000128746033,10.0,,0.4310866105334224,245908_seg_0,245908,FSD50K_UPLOADER::ediecz,4,FSD50K
55,0837bd59-09c5-4098-afe3-4bcbfb0fb0e2_seg_0__aug01__noise_high,57,0837bd59-09c5-4098-afe3-4bcbfb0fb0e2_seg_0,0837bd59-09c5-4098-afe3-4bcbfb0fb0e2,COUGHVID_UUID::0837bd59-09c5-4098-afe3-4bcbfb0fb0e2,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0837bd59-09c5-4098-afe3-4bcbfb0fb0e2.wav,0.0,9.9,1,train_augmentation_only,noise_high,42,158400,158400,1.0169768333435059,0.9990000128746033,10.0,,1.352854785285516,258004_seg_0,258004,FSD50K_UPLOADER::dallasbass,3,FSD50K
56,084f6ab1-5c65-4524-a8e0-1d68395f0f2e_seg_0__aug01__noise_moderate,58,084f6ab1-5c65-4524-a8e0-1d68395f0f2e_seg_0,084f6ab1-5c65-4524-a8e0-1d68395f0f2e,COUGHVID_UUID::084f6ab1-5c65-4524-a8e0-1d68395f0f2e,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\084f6ab1-5c65-4524-a8e0-1d68395f0f2e.wav,0.0,3.84,1,train_augmentation_only,noise_moderate,42,61440,61440,0.8799605965614319,0.8766279816627502,20.0,,0.8503994674240024,414467_seg_0,414467,FSD50K_UPLOADER::giddster,0,FSD50K
57,085c22f5-f9aa-4b42-9c20-59c67baf52a5_seg_0__aug01__noise_high,59,085c22f5-f9aa-4b42-9c20-59c67baf52a5_seg_0,085c22f5-f9aa-4b42-9c20-59c67baf52a5,COUGHVID_UUID::085c22f5-f9aa-4b42-9c20-59c67baf52a5,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\085c22f5-f9aa-4b42-9c20-59c67baf52a5.wav,0.0,5.16,1,train_augmentation_only,noise_high,42,82560,82560,0.8930896520614624,0.9412031769752502,10.0,,0.6956426651850738,265085_seg_0,265085,FSD50K_UPLOADER::lupardy,0,FSD50K
58,08be7cfe-da7b-4126-8290-aafe8a608b56_seg_0__aug01__noise_moderate,60,08be7cfe-da7b-4126-8290-aafe8a608b56_seg_0,08be7cfe-da7b-4126-8290-aafe8a608b56,COUGHVID_UUID::08be7cfe-da7b-4126-8290-aafe8a608b56,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\08be7cfe-da7b-4126-8290-aafe8a608b56.wav,0.0,8.94,1,train_augmentation_only,noise_moderate,42,143040,143040,1.0400664806365967,0.9990000128746033,20.0,,0.06278964235286442,344031_seg_0,344031,FSD50K_UPLOADER::reitanna,1,FSD50K
59,08d5d346-6219-4e6d-ac06-ef489f2d186c_seg_0__aug01__noise_high,61,08d5d346-6219-4e6d-ac06-ef489f2d186c_seg_0,08d5d346-6219-4e6d-ac06-ef489f2d186c,COUGHVID_UUID::08d5d346-6219-4e6d-ac06-ef489f2d186c,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\08d5d346-6219-4e6d-ac06-ef489f2d186c.wav,0.0,9.72,1,train_augmentation_only,noise_high,42,155520,155520,0.8623559474945068,0.871442973613739,10.0,,3.577547911280092,341188_seg_0,341188,FSD50K_UPLOADER::yoyodaman234,2,FSD50K
60,08e1fcba-d1b0-4365-b1ac-5efa5d143bcb_seg_0__aug01__noise_high,62,08e1fcba-d1b0-4365-b1ac-5efa5d143bcb_seg_0,08e1fcba-d1b0-4365-b1ac-5efa5d143bcb,COUGHVID_UUID::08e1fcba-d1b0-4365-b1ac-5efa5d143bcb,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\08e1fcba-d1b0-4365-b1ac-5efa5d143bcb.wav,0.0,9.72,1,train_augmentation_only,noise_high,42,155520,155520,0.6863557696342468,0.6979940533638,10.0,,0.040955177204953126,110140_seg_0,110140,FSD50K_UPLOADER::ryding,3,FSD50K
61,08f05aa0-7c3d-40be-a8ae-ab6bc6d41be3_seg_0__aug01__noise_moderate,63,08f05aa0-7c3d-40be-a8ae-ab6bc6d41be3_seg_0,08f05aa0-7c3d-40be-a8ae-ab6bc6d41be3,COUGHVID_UUID::08f05aa0-7c3d-40be-a8ae-ab6bc6d41be3,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\08f05aa0-7c3d-40be-a8ae-ab6bc6d41be3.wav,0.0,9.3,1,train_augmentation_only,noise_moderate,42,148800,148800,0.9404421448707581,0.9449272751808167,20.0,,0.07577371104835123,194280_seg_1,194280,FSD50K_UPLOADER::datwilightz,2,FSD50K
62,09115490-33a9-461c-9437-d7f71be057b0_seg_0__aug01__noise_high,64,09115490-33a9-461c-9437-d7f71be057b0_seg_0,09115490-33a9-461c-9437-d7f71be057b0,COUGHVID_UUID::09115490-33a9-461c-9437-d7f71be057b0,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\09115490-33a9-461c-9437-d7f71be057b0.wav,0.0,9.72,1,train_augmentation_only,noise_high,42,155520,155520,0.7838258743286133,0.7990502715110779,10.0,,1.9524083555772376,22726_seg_0,22726,FSD50K_UPLOADER::charel sytze,0,FSD50K
63,0924c308-2cca-4ab2-8ef3-a204c349701b_seg_0__aug01__noise_high,65,0924c308-2cca-4ab2-8ef3-a204c349701b_seg_0,0924c308-2cca-4ab2-8ef3-a204c349701b,COUGHVID_UUID::0924c308-2cca-4ab2-8ef3-a204c349701b,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0924c308-2cca-4ab2-8ef3-a204c349701b.wav,0.0,3.48,1,train_augmentation_only,noise_high,42,55680,55680,0.7399774789810181,0.7328266501426697,10.0,,3.849795249489922,110371_seg_1,110371,FSD50K_UPLOADER::vinjatovix,1,FSD50K
64,092d10af-b848-473c-8dfd-19376b7c587a_seg_0__aug01__noise_moderate,66,092d10af-b848-473c-8dfd-19376b7c587a_seg_0,092d10af-b848-473c-8dfd-19376b7c587a,COUGHVID_UUID::092d10af-b848-473c-8dfd-19376b7c587a,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\092d10af-b848-473c-8dfd-19376b7c587a.wav,0.0,8.76,1,train_augmentation_only,noise_moderate,42,140160,140160,0.9300733208656311,0.9295172095298767,20.0,,1.6076670871467573,180941_seg_1,180941,FSD50K_UPLOADER::jc144940,2,FSD50K
65,0969d0c4-34ce-4e9a-8cf1-1b18403587e8_seg_0__aug01__noise_high,67,0969d0c4-34ce-4e9a-8cf1-1b18403587e8_seg_0,0969d0c4-34ce-4e9a-8cf1-1b18403587e8,COUGHVID_UUID::0969d0c4-34ce-4e9a-8cf1-1b18403587e8,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0969d0c4-34ce-4e9a-8cf1-1b18403587e8.wav,0.0,4.38,1,train_augmentation_only,noise_high,42,70080,70080,1.0034139156341553,0.9990000128746033,10.0,,0.6603517926461469,65153_seg_0,65153,FSD50K_UPLOADER::ifartinurgeneraldirection,3,FSD50K
66,098a2a72-f7c9-4f46-9a55-597c3119d662_seg_0__aug01__noise_high,68,098a2a72-f7c9-4f46-9a55-597c3119d662_seg_0,098a2a72-f7c9-4f46-9a55-597c3119d662,COUGHVID_UUID::098a2a72-f7c9-4f46-9a55-597c3119d662,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\098a2a72-f7c9-4f46-9a55-597c3119d662.wav,0.0,9.6,1,train_augmentation_only,noise_high,42,153600,153600,0.8223527669906616,0.8243177533149719,10.0,,0.30830563024369473,70364_seg_0,70364,FSD50K_UPLOADER::beskhu,4,FSD50K
67,099f9c59-3206-438d-8fd5-be59c5337afa_seg_0__aug01__noise_high,69,099f9c59-3206-438d-8fd5-be59c5337afa_seg_0,099f9c59-3206-438d-8fd5-be59c5337afa,COUGHVID_UUID::099f9c59-3206-438d-8fd5-be59c5337afa,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\099f9c59-3206-438d-8fd5-be59c5337afa.wav,0.0,3.36,1,train_augmentation_only,noise_high,42,53760,53760,0.9478145837783813,0.9990000128746033,10.0,,0.9592696714840859,101318_seg_0,101318,FSD50K_UPLOADER::dobroide,0,FSD50K
68,09bffe1a-63f0-4f2e-942b-f7a152b344fc_seg_0__aug01__noise_moderate,70,09bffe1a-63f0-4f2e-942b-f7a152b344fc_seg_0,09bffe1a-63f0-4f2e-942b-f7a152b344fc,COUGHVID_UUID::09bffe1a-63f0-4f2e-942b-f7a152b344fc,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\09bffe1a-63f0-4f2e-942b-f7a152b344fc.wav,0.0,2.64,1,train_augmentation_only,noise_moderate,42,42240,42240,0.9289866089820862,0.9300222992897034,20.0,,0.04980414622365096,343930_seg_0,343930,FSD50K_UPLOADER::reitanna,1,FSD50K
69,09de6967-b295-4516-8a4d-4d95c9a7b02c_seg_0__aug01__noise_moderate,71,09de6967-b295-4516-8a4d-4d95c9a7b02c_seg_0,09de6967-b295-4516-8a4d-4d95c9a7b02c,COUGHVID_UUID::09de6967-b295-4516-8a4d-4d95c9a7b02c,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\09de6967-b295-4516-8a4d-4d95c9a7b02c.wav,0.0,9.36,1,train_augmentation_only,noise_moderate,42,149760,149760,0.7969875335693359,0.7969883680343628,20.0,,0.027172309917834436,151147_seg_1,151147,FSD50K_UPLOADER::cannonrayj,2,FSD50K
70,09ef22ac-58b8-4f3b-b00a-94f926298dae_seg_0__aug01__noise_moderate,72,09ef22ac-58b8-4f3b-b00a-94f926298dae_seg_0,09ef22ac-58b8-4f3b-b00a-94f926298dae,COUGHVID_UUID::09ef22ac-58b8-4f3b-b00a-94f926298dae,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\09ef22ac-58b8-4f3b-b00a-94f926298dae.wav,0.0,5.64,1,train_augmentation_only,noise_moderate,42,90240,90240,0.8935606479644775,0.9288055896759033,20.0,,0.12420185556105401,27877_seg_0,27877,FSD50K_UPLOADER::inequation,3,FSD50K
71,0aa64689-c48a-421d-b353-c3496bad51ed_seg_0__aug01__noise_moderate,73,0aa64689-c48a-421d-b353-c3496bad51ed_seg_0,0aa64689-c48a-421d-b353-c3496bad51ed,COUGHVID_UUID::0aa64689-c48a-421d-b353-c3496bad51ed,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0aa64689-c48a-421d-b353-c3496bad51ed.wav,0.0,4.26,1,train_augmentation_only,noise_moderate,42,68160,68160,0.9639664888381958,0.9636833071708679,20.0,,0.06852711336444565,274935_seg_0,274935,FSD50K_UPLOADER::theshaggyfreak,1,FSD50K
72,0add5e55-136a-4eaa-98db-3495635cbb56_seg_0__aug01__noise_moderate,74,0add5e55-136a-4eaa-98db-3495635cbb56_seg_0,0add5e55-136a-4eaa-98db-3495635cbb56,COUGHVID_UUID::0add5e55-136a-4eaa-98db-3495635cbb56,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0add5e55-136a-4eaa-98db-3495635cbb56.wav,0.0,3.6,1,train_augmentation_only,noise_moderate,42,57600,57600,0.18674084544181824,0.18658649921417236,20.0,,0.011691102182681018,368802_seg_0,368802,FSD50K_UPLOADER::inspectorj,0,FSD50K
73,0ae9bba8-22e1-4da7-b270-074bb767c84c_seg_0__aug01__noise_moderate,75,0ae9bba8-22e1-4da7-b270-074bb767c84c_seg_0,0ae9bba8-22e1-4da7-b270-074bb767c84c,COUGHVID_UUID::0ae9bba8-22e1-4da7-b270-074bb767c84c,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0ae9bba8-22e1-4da7-b270-074bb767c84c.wav,0.0,3.18,1,train_augmentation_only,noise_moderate,42,50880,50880,0.9319621324539185,0.9310566782951355,20.0,,0.12388702220326424,271969_seg_0,271969,FSD50K_UPLOADER::ifartinurgeneraldirection,3,FSD50K
74,0aec66e3-47a5-4f3f-bec6-ad38d090b219_seg_0__aug01__noise_high,76,0aec66e3-47a5-4f3f-bec6-ad38d090b219_seg_0,0aec66e3-47a5-4f3f-bec6-ad38d090b219,COUGHVID_UUID::0aec66e3-47a5-4f3f-bec6-ad38d090b219,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0aec66e3-47a5-4f3f-bec6-ad38d090b219.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,0.9150278568267822,0.9189343452453613,10.0,,0.37797143600382493,158500_seg_0,158500,FSD50K_UPLOADER::hbsa,0,FSD50K
75,0b0d7e10-8353-4124-a16b-bf96e405f63c_seg_0__aug01__noise_moderate,77,0b0d7e10-8353-4124-a16b-bf96e405f63c_seg_0,0b0d7e10-8353-4124-a16b-bf96e405f63c,COUGHVID_UUID::0b0d7e10-8353-4124-a16b-bf96e405f63c,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0b0d7e10-8353-4124-a16b-bf96e405f63c.wav,0.0,4.32,1,train_augmentation_only,noise_moderate,42,69120,69120,0.8293178081512451,0.8040286302566528,20.0,,0.2634479436251344,74707_seg_0,74707,FSD50K_UPLOADER::roentgine,4,FSD50K
76,0b1a540a-b6e7-4a2f-8796-28bd04554a36_seg_0__aug01__noise_high,78,0b1a540a-b6e7-4a2f-8796-28bd04554a36_seg_0,0b1a540a-b6e7-4a2f-8796-28bd04554a36,COUGHVID_UUID::0b1a540a-b6e7-4a2f-8796-28bd04554a36,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0b1a540a-b6e7-4a2f-8796-28bd04554a36.wav,0.0,9.6,1,train_augmentation_only,noise_high,42,153600,153600,0.9462191462516785,0.9338860511779785,10.0,,3.3366089405781816,422640_seg_0,422640,FSD50K_UPLOADER::trullilulli,2,FSD50K
77,0b2f75d7-f116-4f35-ae4c-f2018eab2794_seg_0__aug01__noise_moderate,79,0b2f75d7-f116-4f35-ae4c-f2018eab2794_seg_0,0b2f75d7-f116-4f35-ae4c-f2018eab2794,COUGHVID_UUID::0b2f75d7-f116-4f35-ae4c-f2018eab2794,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0b2f75d7-f116-4f35-ae4c-f2018eab2794.wav,0.0,9.72,1,train_augmentation_only,noise_moderate,42,155520,155520,0.9713716506958008,0.973848819732666,20.0,,0.1532707605298545,806bb50e-7474-43ce-8bf7-384b2cc674c5_seg_0,806bb50e-7474-43ce-8bf7-384b2cc674c5,COUGHVID_UUID::806bb50e-7474-43ce-8bf7-384b2cc674c5,2,COUGHVID
78,0b43fe9d-c9d6-4d0d-abf9-52f6b3712325_seg_0__aug01__noise_moderate,80,0b43fe9d-c9d6-4d0d-abf9-52f6b3712325_seg_0,0b43fe9d-c9d6-4d0d-abf9-52f6b3712325,COUGHVID_UUID::0b43fe9d-c9d6-4d0d-abf9-52f6b3712325,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0b43fe9d-c9d6-4d0d-abf9-52f6b3712325.wav,0.0,2.76,1,train_augmentation_only,noise_moderate,42,44160,44160,0.9033603072166443,0.9059645533561707,20.0,,0.05160952237376571,435281_seg_0,435281,FSD50K_UPLOADER::penetrermind,3,FSD50K
79,0b467189-37bc-488a-bf88-43611762fea8_seg_0__aug01__noise_moderate,81,0b467189-37bc-488a-bf88-43611762fea8_seg_0,0b467189-37bc-488a-bf88-43611762fea8,COUGHVID_UUID::0b467189-37bc-488a-bf88-43611762fea8,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0b467189-37bc-488a-bf88-43611762fea8.wav,0.0,5.1,1,train_augmentation_only,noise_moderate,42,81600,81600,0.7190170884132385,0.7168446779251099,20.0,,0.06289136560633778,353770_seg_0,353770,FSD50K_UPLOADER::evgenyemelyanov,0,FSD50K
80,0b60a771-1dde-49b8-a46d-d049b1791ca4_seg_0__aug01__noise_moderate,82,0b60a771-1dde-49b8-a46d-d049b1791ca4_seg_0,0b60a771-1dde-49b8-a46d-d049b1791ca4,COUGHVID_UUID::0b60a771-1dde-49b8-a46d-d049b1791ca4,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0b60a771-1dde-49b8-a46d-d049b1791ca4.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.886330783367157,0.8862318396568298,20.0,,0.13248963715440168,56970_seg_0,56970,FSD50K_UPLOADER::noisecollector,1,FSD50K
81,0b6ea0b5-e036-43ca-8462-d128f6232bdf_seg_0__aug01__noise_high,83,0b6ea0b5-e036-43ca-8462-d128f6232bdf_seg_0,0b6ea0b5-e036-43ca-8462-d128f6232bdf,COUGHVID_UUID::0b6ea0b5-e036-43ca-8462-d128f6232bdf,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0b6ea0b5-e036-43ca-8462-d128f6232bdf.wav,0.0,5.1,1,train_augmentation_only,noise_high,42,81600,81600,0.8225094079971313,0.8746241927146912,10.0,,0.09085644628710701,273151_seg_0,273151,FSD50K_UPLOADER::hoerspielwerkstatt_hef,1,FSD50K
82,0b6f8543-c5e3-414c-a4f3-020e56e8ec60_seg_0__aug01__noise_moderate,84,0b6f8543-c5e3-414c-a4f3-020e56e8ec60_seg_0,0b6f8543-c5e3-414c-a4f3-020e56e8ec60,COUGHVID_UUID::0b6f8543-c5e3-414c-a4f3-020e56e8ec60,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0b6f8543-c5e3-414c-a4f3-020e56e8ec60.wav,0.0,7.92,1,train_augmentation_only,noise_moderate,42,126720,126720,0.9634789824485779,0.9650677442550659,20.0,,0.1424971047637389,428990_seg_0,428990,FSD50K_UPLOADER::fley.erm,3,FSD50K
83,0b72bbdf-fe74-4c76-8c9a-9e4a60a7b9f9_seg_0__aug01__noise_moderate,85,0b72bbdf-fe74-4c76-8c9a-9e4a60a7b9f9_seg_0,0b72bbdf-fe74-4c76-8c9a-9e4a60a7b9f9,COUGHVID_UUID::0b72bbdf-fe74-4c76-8c9a-9e4a60a7b9f9,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\0b72bbdf-fe74-4c76-8c9a-9e4a60a7b9f9.wav,0.0,4.14,1,train_augmentation_only,noise_moderate,42,66240,66240,0.8660969138145447,0.8660969138145447,20.0,,0.03667048759965566,66291_seg_0,66291,FSD50K_UPLOADER::soundplusdesign,2,FSD50K
