split_group,split,fold,dataset_origin,uploader,n_segments,n_positive_segments,quality_split_role
COUGHVID_UUID::acf267c9-3e4b-4044-8f2f-8cb477a6e1d2,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ad4c34f0-25c4-4e74-88c8-ae0335b0dd1b,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ad627ce9-0279-4e8f-b029-95f5a79f5a0a,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ae24d283-6e7d-4677-a6c0-c8de2fc87422,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ae331563-cb8e-4507-ae79-c04fa2fdef88,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::b1d502f3-d921-439a-a1f3-231d003d2ac9,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::b24cb0fe-6c03-48e0-9476-88f76ea5b9fc,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::b2d806e7-37d8-4e92-8780-c7b8ed7d7b26,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::b318cffb-62ad-4178-b00f-4fface027263,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::b3add103-8854-4aba-8448-18361df4dac2,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::b49127a5-8baa-4782-ac6f-1b69807d82fa,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::b4acf2a8-1a5d-4fcc-9f7f-26b510041553,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::b5a9b52c-0b40-46aa-a5b2-f39cf78ae2cd,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::bb3facdb-f932-49b2-a250-2c3e47e59c93,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::bc57e871-7953-40e7-a5bf-2959249840b0,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::bc8ae260-71a2-48e8-b4f0-c8e8fafef4dd,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::bd153ce6-0622-4039-a745-93cd08dab579,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::bf5901da-d580-4034-88b0-19bd18778f5a,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::bfcc9f56-1a5f-45a7-b11e-bbe449def56a,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::c1600410-79d4-45da-af0d-54069aec54a1,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::c261cdbc-fb1e-4444-8b68-33c920047d8c,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::c2e2039a-7bef-4430-907c-276de3fa44bb,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::c85daa1b-6f5b-4bc7-803b-117cb57953e5,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::c90dd292-eccf-4cbd-99b8-a6e00c86dd44,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::c9259945-3b6b-4c80-bb22-e4a1f5afae50,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::c9cd6959-0d31-4c22-a0d4-46efef8547d8,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::caf4e7ea-513a-4f81-941a-56e28c49fb6d,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::cb3817bb-f344-4376-b3b2-4c9be6356ca8,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::cc7421cf-a094-4a17-a4cb-cecdd43b8095,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::cd1a61c2-7efc-4b11-9ec0-a7261a050653,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ce7edc59-863a-4a77-8835-60e07c61bb99,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d03bc7d5-6c3d-4e75-ab06-3ee662d58171,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d083e174-8f63-4f8a-9d37-68d64d972592,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d1fd16e4-258e-4b20-9978-d0f6106b1d22,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d4cdbb95-45a0-4023-97d2-773d9c3cb828,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d64010f8-4dd5-45ce-8f3e-07335b3c4143,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d6c0c70d-b77c-45e5-8709-6791380ca53a,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d6de71ae-5b92-4a91-a656-bd0d33fa6189,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d769f90f-8183-4c42-8ea6-cf992ee40a64,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::d89232a8-8662-4904-a49e-49d60329543b,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::da1fad02-0141-4cbb-96bd-408bad5641b0,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::dba6a1e3-ce39-438e-af77-9b1ce00332de,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ddb8b5b4-e913-4e08-b8ac-92b038e42d96,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::debfe3bc-97c3-4de9-8b9e-71ffb0525d99,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::dec07d31-544c-4069-b3f3-5a4ed0ff9e8e,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::dedf19dc-c2c7-45f2-81eb-c110873607b9,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e0bff316-8b9e-4e4e-898c-eff0923037f8,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e0ceec03-3206-4167-a723-32b6d0049867,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e160b3c9-c859-4856-9c2a-23707b65fff9,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e1b700e5-389f-4a04-afee-986ea103614e,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e1cc40c7-1a39-4d65-9493-27fe806912b7,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e389b2e1-e6a3-4b8d-a6f7-080890003015,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e5a8a140-d910-47da-b3d6-96941e084028,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e6e247f6-2e96-4a5b-b54e-7f92e208b743,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e92a2b84-df5d-41c5-af89-5b2b450dda22,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e93321b9-a59c-48fd-92da-7fa4c3f7220a,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e9708094-2ece-478f-9dc4-ab951c42034b,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::e9dc4885-def2-4685-903a-89d953b8288d,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ebc51510-8df7-4de4-b308-e562a002795b,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ef6d35f9-347a-4aad-9e4d-e37bd0f417f9,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ef86e9d1-450c-4df1-8018-038459ac4c14,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::efa6d8b8-e781-4fbd-94dd-1e266876ef77,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::f028405b-2f4f-4379-ba3e-acc7a69f90be,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::f5e8d8ec-e234-4117-a4ab-2f7dba0066ef,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::f871f11b-c593-4d30-b683-f9ba565088e5,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::f942b766-ef1e-42e7-826d-40e053414824,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::fb3e67fd-8b81-49f0-b6fb-178903f2c79a,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::fd8d6e46-75de-42b3-a7ef-30d5294b915d,test,-1,COUGHVID,,1,1,forced_poor_cough_test
COUGHVID_UUID::ffe0658f-bade-4654-ad79-40a468aabb03,test,-1,COUGHVID,,1,1,forced_poor_cough_test
FSD50K_UPLOADER::0ktober,test,-1,FSD50K,0ktober,1,0,held_out_negative_test
FSD50K_UPLOADER::13fpanska_prochazkova_lucie,test,-1,FSD50K,13FPanska_Prochazkova_Lucie,1,0,held_out_negative_test
FSD50K_UPLOADER::13gpanska_tatar_filip,test,-1,FSD50K,13GPanska_Tatar_Filip,2,0,held_out_negative_test
FSD50K_UPLOADER::13nharri,test,-1,FSD50K,13NHarri,2,0,held_out_negative_test
FSD50K_UPLOADER::1477491,test,-1,FSD50K,1477491,3,0,held_out_negative_test
FSD50K_UPLOADER::14anthony7095,test,-1,FSD50K,14anthony7095,2,0,held_out_negative_test
FSD50K_UPLOADER::14fpanska_nemec_petr,test,-1,FSD50K,14FPanska_Nemec_Petr,1,0,held_out_negative_test
FSD50K_UPLOADER::14g_panska_hoskovcova_eliska,test,-1,FSD50K,14G_Panska_Hoskovcova_Eliska,1,0,held_out_negative_test
FSD50K_UPLOADER::14gpanskamuzatko_matej,test,-1,FSD50K,14GPanskaMuzatko_Matej,1,0,held_out_negative_test
FSD50K_UPLOADER::377434,test,-1,FSD50K,377434,2,0,held_out_negative_test
FSD50K_UPLOADER::3bagbrew,test,-1,FSD50K,3bagbrew,1,0,held_out_negative_test
FSD50K_UPLOADER::aboxinghelena,test,-1,FSD50K,aboxinghelena,4,0,held_out_negative_test
FSD50K_UPLOADER::acrober,test,-1,FSD50K,acrober,1,0,held_out_negative_test
FSD50K_UPLOADER::acs272,test,-1,FSD50K,acs272,1,0,held_out_negative_test
FSD50K_UPLOADER::agaxly,test,-1,FSD50K,Agaxly,4,0,held_out_negative_test
FSD50K_UPLOADER::agnelowayne,test,-1,FSD50K,agnelowayne,1,0,held_out_negative_test
FSD50K_UPLOADER::akiuee,test,-1,FSD50K,akiuee,1,0,held_out_negative_test
FSD50K_UPLOADER::alaskarobotics,test,-1,FSD50K,AlaskaRobotics,4,0,held_out_negative_test
FSD50K_UPLOADER::alberto1b07,test,-1,FSD50K,alberto1b07,1,0,held_out_negative_test
FSD50K_UPLOADER::alexanderche,test,-1,FSD50K,AlexanderChe,4,0,held_out_negative_test
FSD50K_UPLOADER::alexmahfoudh,test,-1,FSD50K,alexmahfoudh,1,0,held_out_negative_test
FSD50K_UPLOADER::alternicity,test,-1,FSD50K,Alternicity,1,0,held_out_negative_test
FSD50K_UPLOADER::anaguilar,test,-1,FSD50K,Anaguilar,5,0,held_out_negative_test
FSD50K_UPLOADER::andr4s,test,-1,FSD50K,andr4s,1,0,held_out_negative_test
FSD50K_UPLOADER::andreas.mustola,test,-1,FSD50K,Andreas.Mustola,5,0,held_out_negative_test
FSD50K_UPLOADER::andrewalexander,test,-1,FSD50K,AndrewAlexander,1,0,held_out_negative_test
FSD50K_UPLOADER::ap3850,test,-1,FSD50K,AP3850,1,0,held_out_negative_test
FSD50K_UPLOADER::are16ocean,test,-1,FSD50K,are16ocean,11,0,held_out_negative_test
FSD50K_UPLOADER::areti18,test,-1,FSD50K,Areti18,1,0,held_out_negative_test
FSD50K_UPLOADER::argos22,test,-1,FSD50K,argos22,2,0,held_out_negative_test
FSD50K_UPLOADER::arnebuhmann,test,-1,FSD50K,arnebuhmann,3,0,held_out_negative_test
FSD50K_UPLOADER::augdog,test,-1,FSD50K,Augdog,3,0,held_out_negative_test
FSD50K_UPLOADER::azumarill,test,-1,FSD50K,azumarill,1,0,held_out_negative_test
FSD50K_UPLOADER::balou82,test,-1,FSD50K,balou82,1,0,held_out_negative_test
FSD50K_UPLOADER::barkerspinhead,test,-1,FSD50K,BarkersPinhead,4,0,held_out_negative_test
FSD50K_UPLOADER::batchku,test,-1,FSD50K,batchku,47,0,held_out_negative_test
FSD50K_UPLOADER::bbrocer,test,-1,FSD50K,bbrocer,17,0,held_out_negative_test
FSD50K_UPLOADER::behansean,test,-1,FSD50K,BehanSean,2,0,held_out_negative_test
FSD50K_UPLOADER::berglindsi,test,-1,FSD50K,berglindsi,2,0,held_out_negative_test
FSD50K_UPLOADER::berlingamescene,test,-1,FSD50K,BerlinGameScene,1,0,held_out_negative_test
FSD50K_UPLOADER::bernardo15,test,-1,FSD50K,Bernardo15,2,0,held_out_negative_test
FSD50K_UPLOADER::bigbear84,test,-1,FSD50K,Bigbear84,1,0,held_out_negative_test
FSD50K_UPLOADER::bigjoedrummer,test,-1,FSD50K,bigjoedrummer,1,0,held_out_negative_test
FSD50K_UPLOADER::bmatrix,test,-1,FSD50K,BMatrix,1,0,held_out_negative_test
FSD50K_UPLOADER::borys_kozielski,test,-1,FSD50K,Borys_Kozielski,2,0,held_out_negative_test
FSD50K_UPLOADER::botjao,test,-1,FSD50K,botjao,3,0,held_out_negative_test
FSD50K_UPLOADER::boxerdave92,test,-1,FSD50K,BoxerDave92,2,0,held_out_negative_test
FSD50K_UPLOADER::bradovic,test,-1,FSD50K,Bradovic,2,0,held_out_negative_test
FSD50K_UPLOADER::bsung88,test,-1,FSD50K,bsung88,3,0,held_out_negative_test
FSD50K_UPLOADER::buddhabeats,test,-1,FSD50K,buddhabeats,4,0,held_out_negative_test
FSD50K_UPLOADER::bulbastre,test,-1,FSD50K,bulbastre,3,0,held_out_negative_test
FSD50K_UPLOADER::cacti225,test,-1,FSD50K,cacti225,1,0,held_out_negative_test
FSD50K_UPLOADER::callumgrgbrrgbrvb,test,-1,FSD50K,callumgrgbrrgbrvb,1,0,held_out_negative_test
FSD50K_UPLOADER::canihazsound2,test,-1,FSD50K,canIhazSound2,1,0,held_out_negative_test
FSD50K_UPLOADER::cannonrayj,test,-1,FSD50K,Cannonrayj,2,0,held_out_negative_test
FSD50K_UPLOADER::carroll27,test,-1,FSD50K,carroll27,13,0,held_out_negative_test
FSD50K_UPLOADER::castironcarousel,test,-1,FSD50K,CastIronCarousel,3,0,held_out_negative_test
FSD50K_UPLOADER::castrathica,test,-1,FSD50K,castrathica,3,0,held_out_negative_test
FSD50K_UPLOADER::cgeffex,test,-1,FSD50K,CGEffex,37,0,held_out_negative_test
FSD50K_UPLOADER::chancelombardo,test,-1,FSD50K,chancelombardo,2,0,held_out_negative_test
FSD50K_UPLOADER::chaosportal,test,-1,FSD50K,chaosportal,4,0,held_out_negative_test
FSD50K_UPLOADER::charliefarley,test,-1,FSD50K,Charliefarley,2,0,held_out_negative_test
FSD50K_UPLOADER::chriddof,test,-1,FSD50K,Chriddof,2,0,held_out_negative_test
FSD50K_UPLOADER::chripei,test,-1,FSD50K,chripei,4,0,held_out_negative_test
FSD50K_UPLOADER::chrisreierson,test,-1,FSD50K,ChrisReierson,7,0,held_out_negative_test
FSD50K_UPLOADER::chriswr,test,-1,FSD50K,chriswr,2,0,held_out_negative_test
FSD50K_UPLOADER::clammyhands,test,-1,FSD50K,clammyhands,7,0,held_out_negative_test
FSD50K_UPLOADER::cobrakissrock,test,-1,FSD50K,cobrakissrock,1,0,held_out_negative_test
FSD50K_UPLOADER::comatosed,test,-1,FSD50K,comatosed,1,0,held_out_negative_test
FSD50K_UPLOADER::conleec,test,-1,FSD50K,conleec,10,0,held_out_negative_test
FSD50K_UPLOADER::conradts,test,-1,FSD50K,conradts,3,0,held_out_negative_test
FSD50K_UPLOADER::crcavol,test,-1,FSD50K,crcavol,2,0,held_out_negative_test
FSD50K_UPLOADER::csaszi,test,-1,FSD50K,csaszi,1,0,held_out_negative_test
FSD50K_UPLOADER::csproductions,test,-1,FSD50K,csproductions,3,0,held_out_negative_test
FSD50K_UPLOADER::cubic.archon,test,-1,FSD50K,cubic.archon,2,0,held_out_negative_test
FSD50K_UPLOADER::dardue,test,-1,FSD50K,dardue,4,0,held_out_negative_test
FSD50K_UPLOADER::daustin13,test,-1,FSD50K,daustin13,1,0,held_out_negative_test
FSD50K_UPLOADER::deadage,test,-1,FSD50K,DeadAge,1,0,held_out_negative_test
FSD50K_UPLOADER::deanthedinosauce,test,-1,FSD50K,DeantheDinosauce,1,0,held_out_negative_test
FSD50K_UPLOADER::deleted_user_3720673,test,-1,FSD50K,deleted_user_3720673,2,0,held_out_negative_test
FSD50K_UPLOADER::department64,test,-1,FSD50K,Department64,14,0,held_out_negative_test
FSD50K_UPLOADER::diamondisreal1960,test,-1,FSD50K,DiamondIsReal1960,1,0,held_out_negative_test
FSD50K_UPLOADER::dianalsousa310599,test,-1,FSD50K,dianalsousa310599,1,0,held_out_negative_test
FSD50K_UPLOADER::digitaldominic,test,-1,FSD50K,DigitalDominic,2,0,held_out_negative_test
FSD50K_UPLOADER::djgriffin,test,-1,FSD50K,djgriffin,2,0,held_out_negative_test
FSD50K_UPLOADER::djphizz,test,-1,FSD50K,DJPhizz,3,0,held_out_negative_test
FSD50K_UPLOADER::dkustic,test,-1,FSD50K,dkustic,3,0,held_out_negative_test
FSD50K_UPLOADER::dpoggioli,test,-1,FSD50K,Dpoggioli,1,0,held_out_negative_test
FSD50K_UPLOADER::dpsa,test,-1,FSD50K,dpsa,4,0,held_out_negative_test
FSD50K_UPLOADER::drholsow,test,-1,FSD50K,DrHolsow,1,0,held_out_negative_test
FSD50K_UPLOADER::dslrguide,test,-1,FSD50K,dslrguide,2,0,held_out_negative_test
FSD50K_UPLOADER::dster777,test,-1,FSD50K,dster777,2,0,held_out_negative_test
FSD50K_UPLOADER::eardeer,test,-1,FSD50K,eardeer,3,0,held_out_negative_test
FSD50K_UPLOADER::echobones,test,-1,FSD50K,echobones,2,0,held_out_negative_test
FSD50K_UPLOADER::edgardedition,test,-1,FSD50K,EdgardEdition,3,0,held_out_negative_test
FSD50K_UPLOADER::ediecz,test,-1,FSD50K,Ediecz,2,0,held_out_negative_test
FSD50K_UPLOADER::elliottmoo,test,-1,FSD50K,elliottmoo,1,0,held_out_negative_test
FSD50K_UPLOADER::elonen,test,-1,FSD50K,elonen,3,0,held_out_negative_test
FSD50K_UPLOADER::elsarp,test,-1,FSD50K,ElsaRp,7,0,held_out_negative_test
FSD50K_UPLOADER::elveto,test,-1,FSD50K,elveto,1,0,held_out_negative_test
FSD50K_UPLOADER::envywolf,test,-1,FSD50K,Envywolf,2,0,held_out_negative_test
FSD50K_UPLOADER::ericsueiro,test,-1,FSD50K,EricSueiro,6,0,held_out_negative_test
FSD50K_UPLOADER::erikschenkel,test,-1,FSD50K,erikschenkel,8,0,held_out_negative_test
FSD50K_UPLOADER::estefania9,test,-1,FSD50K,estefania9,1,0,held_out_negative_test
FSD50K_UPLOADER::estefaniabza,test,-1,FSD50K,estefaniabza,1,0,held_out_negative_test
FSD50K_UPLOADER::ethanred1,test,-1,FSD50K,Ethanred1,1,0,held_out_negative_test
FSD50K_UPLOADER::eurekaliza94,test,-1,FSD50K,eurekaliza94,1,0,held_out_negative_test
FSD50K_UPLOADER::fartmaster666,test,-1,FSD50K,Fartmaster666,15,0,held_out_negative_test
FSD50K_UPLOADER::ferdinger,test,-1,FSD50K,Ferdinger,4,0,held_out_negative_test
FSD50K_UPLOADER::ferguido,test,-1,FSD50K,Ferguido,2,0,held_out_negative_test
FSD50K_UPLOADER::ficheland,test,-1,FSD50K,ficheland,1,0,held_out_negative_test
FSD50K_UPLOADER::fiditg,test,-1,FSD50K,Fiditg,1,0,held_out_negative_test
FSD50K_UPLOADER::fielastro,test,-1,FSD50K,fielastro,1,0,held_out_negative_test
FSD50K_UPLOADER::fley.erm,test,-1,FSD50K,fley.erm,5,0,held_out_negative_test
FSD50K_UPLOADER::fons,test,-1,FSD50K,fons,5,0,held_out_negative_test
FSD50K_UPLOADER::framing_noise,test,-1,FSD50K,Framing_Noise,2,0,held_out_negative_test
FSD50K_UPLOADER::fredsonic,test,-1,FSD50K,fredsonic,1,0,held_out_negative_test
FSD50K_UPLOADER::freemaster2,test,-1,FSD50K,freemaster2,10,0,held_out_negative_test
FSD50K_UPLOADER::ftpalad,test,-1,FSD50K,ftpalad,4,0,held_out_negative_test
FSD50K_UPLOADER::fusarof,test,-1,FSD50K,fusarof,1,0,held_out_negative_test
FSD50K_UPLOADER::gabrielaraujo,test,-1,FSD50K,GabrielAraujo,1,0,held_out_negative_test
FSD50K_UPLOADER::gallershades,test,-1,FSD50K,GallerShades,1,0,held_out_negative_test
FSD50K_UPLOADER::gandahar,test,-1,FSD50K,gandahar,1,0,held_out_negative_test
FSD50K_UPLOADER::giddster,test,-1,FSD50K,giddster,9,0,held_out_negative_test
FSD50K_UPLOADER::gildacuevas,test,-1,FSD50K,GildaCuevas,1,0,held_out_negative_test
FSD50K_UPLOADER::girlwithsoundrecorder,test,-1,FSD50K,GirlWithSoundRecorder,2,0,held_out_negative_test
FSD50K_UPLOADER::gmarchisio,test,-1,FSD50K,gmarchisio,6,0,held_out_negative_test
FSD50K_UPLOADER::gnrja,test,-1,FSD50K,gnrja,4,0,held_out_negative_test
FSD50K_UPLOADER::godowan,test,-1,FSD50K,Godowan,12,0,held_out_negative_test
FSD50K_UPLOADER::goingnowhereeatingthings,test,-1,FSD50K,goingnowhereeatingthings,4,0,held_out_negative_test
FSD50K_UPLOADER::gorky173,test,-1,FSD50K,Gorky173,1,0,held_out_negative_test
FSD50K_UPLOADER::grigore,test,-1,FSD50K,Grigore,2,0,held_out_negative_test
FSD50K_UPLOADER::guyburns,test,-1,FSD50K,guyburns,3,0,held_out_negative_test
FSD50K_UPLOADER::halleck,test,-1,FSD50K,Halleck,2,0,held_out_negative_test
FSD50K_UPLOADER::hard3eat,test,-1,FSD50K,Hard3eat,2,0,held_out_negative_test
FSD50K_UPLOADER::hargissssound,test,-1,FSD50K,hargissssound,1,0,held_out_negative_test
FSD50K_UPLOADER::harveyjnz,test,-1,FSD50K,harveyjnz,2,0,held_out_negative_test
FSD50K_UPLOADER::higorfariass_,test,-1,FSD50K,higorfariass_,1,0,held_out_negative_test
FSD50K_UPLOADER::hmilleo,test,-1,FSD50K,hmilleo,1,0,held_out_negative_test
FSD50K_UPLOADER::hoerspielgerrit,test,-1,FSD50K,hoerspielgerrit,2,0,held_out_negative_test
FSD50K_UPLOADER::hubertmichel,test,-1,FSD50K,hubertmichel,5,0,held_out_negative_test
FSD50K_UPLOADER::hukleesyr,test,-1,FSD50K,hukleesyr,3,0,held_out_negative_test
FSD50K_UPLOADER::huminaatio,test,-1,FSD50K,Huminaatio,5,0,held_out_negative_test
FSD50K_UPLOADER::hz37,test,-1,FSD50K,hz37,2,0,held_out_negative_test
FSD50K_UPLOADER::ialexs,test,-1,FSD50K,ialexs,1,0,held_out_negative_test
FSD50K_UPLOADER::iamslenderman,test,-1,FSD50K,iamslenderman,1,0,held_out_negative_test
FSD50K_UPLOADER::iberian_runa,test,-1,FSD50K,Iberian_Runa,1,0,held_out_negative_test
FSD50K_UPLOADER::icmusic,test,-1,FSD50K,icmusic,1,0,held_out_negative_test
FSD50K_UPLOADER::indianaparkwars,test,-1,FSD50K,IndianaParkWars,1,0,held_out_negative_test
FSD50K_UPLOADER::inequation,test,-1,FSD50K,IneQuation,1,0,held_out_negative_test
FSD50K_UPLOADER::insintesi,test,-1,FSD50K,InSintesi,2,0,held_out_negative_test
FSD50K_UPLOADER::islandan,test,-1,FSD50K,islandan,5,0,held_out_negative_test
FSD50K_UPLOADER::ivegotmono,test,-1,FSD50K,ivegotmono,1,0,held_out_negative_test
FSD50K_UPLOADER::iwiploppenisse,test,-1,FSD50K,Iwiploppenisse,1,0,held_out_negative_test
FSD50K_UPLOADER::jakobthiesen,test,-1,FSD50K,jakobthiesen,3,0,held_out_negative_test
FSD50K_UPLOADER::jalastram,test,-1,FSD50K,jalastram,3,0,held_out_negative_test
FSD50K_UPLOADER::jallenq,test,-1,FSD50K,jallenq,2,0,held_out_negative_test
FSD50K_UPLOADER::jan.mussel,test,-1,FSD50K,jan.mussel,1,0,held_out_negative_test
FSD50K_UPLOADER::jarox,test,-1,FSD50K,jarox,1,0,held_out_negative_test
FSD50K_UPLOADER::jayfrosting,test,-1,FSD50K,jayfrosting,9,0,held_out_negative_test
FSD50K_UPLOADER::jedspear,test,-1,FSD50K,jedspear,1,0,held_out_negative_test
FSD50K_UPLOADER::jellegeus,test,-1,FSD50K,JelleGeus,1,0,held_out_negative_test
FSD50K_UPLOADER::jenpisco,test,-1,FSD50K,jenpisco,1,0,held_out_negative_test
FSD50K_UPLOADER::jeremysykes,test,-1,FSD50K,jeremysykes,1,0,held_out_negative_test
FSD50K_UPLOADER::jirzin,test,-1,FSD50K,jirzin,2,0,held_out_negative_test
FSD50K_UPLOADER::jobro,test,-1,FSD50K,jobro,32,0,held_out_negative_test
FSD50K_UPLOADER::joeycorlett,test,-1,FSD50K,JoeyCorlett,1,0,held_out_negative_test
FSD50K_UPLOADER::johandeecke,test,-1,FSD50K,JohanDeecke,1,0,held_out_negative_test
FSD50K_UPLOADER::johnnyfarmer,test,-1,FSD50K,Johnnyfarmer,1,0,held_out_negative_test
FSD50K_UPLOADER::johnnypanic,test,-1,FSD50K,johnnypanic,7,0,held_out_negative_test
FSD50K_UPLOADER::jorgepotter,test,-1,FSD50K,jorgepotter,2,0,held_out_negative_test
FSD50K_UPLOADER::jospin,test,-1,FSD50K,Jospin,1,0,held_out_negative_test
FSD50K_UPLOADER::juandaroa02,test,-1,FSD50K,juandaroa02,1,0,held_out_negative_test
FSD50K_UPLOADER::juanj105,test,-1,FSD50K,juanj105,2,0,held_out_negative_test
FSD50K_UPLOADER::justinstroud,test,-1,FSD50K,justinstroud,2,0,held_out_negative_test
FSD50K_UPLOADER::kalibrk,test,-1,FSD50K,Kalibrk,1,0,held_out_negative_test
FSD50K_UPLOADER::kalou,test,-1,FSD50K,Kalou,1,0,held_out_negative_test
FSD50K_UPLOADER::kast6453,test,-1,FSD50K,kast6453,2,0,held_out_negative_test
FSD50K_UPLOADER::kesu,test,-1,FSD50K,Kesu,1,0,held_out_negative_test
FSD50K_UPLOADER::kierankeegan,test,-1,FSD50K,KieranKeegan,8,0,held_out_negative_test
FSD50K_UPLOADER::kim.headlee,test,-1,FSD50K,kim.headlee,4,0,held_out_negative_test
FSD50K_UPLOADER::kizilsungur,test,-1,FSD50K,KIZILSUNGUR,8,0,held_out_negative_test
FSD50K_UPLOADER::kraftwerk2k1,test,-1,FSD50K,KRAFTWERK2K1,1,0,held_out_negative_test
FSD50K_UPLOADER::kurten,test,-1,FSD50K,kurten,1,0,held_out_negative_test
FSD50K_UPLOADER::kwhite98,test,-1,FSD50K,kwhite98,1,0,held_out_negative_test
FSD50K_UPLOADER::kyles,test,-1,FSD50K,kyles,4,0,held_out_negative_test
